Filename,LOC,ForLoops,WhileLoops,IfStatements,O0ExecTime,O1ExecTime,O2ExecTime,O3ExecTime,OfastExecTime,BestFlag
program_1343.c,75,5,1,12,0.154524564743042,0.09452581405639648,0.027805328369140625,0.025002241134643555,0.05252575874328613,-O3
program_1344.c,19,0,1,2,0.06800651550292969,0.06952714920043945,0.0690000057220459,0.05000948905944824,0.09052515029907227,-O3
program_1345.c,35,0,1,5,0.04100179672241211,0.03799867630004883,0.03200960159301758,0.11352896690368652,0.0725553035736084,-O2
program_1347.c,19,0,1,2,0.07451891899108887,0.027523279190063477,0.06352567672729492,0.0705265998840332,0.06352853775024414,-O1
program_1346.c,47,2,1,7,0.06852126121520996,0.06099891662597656,0.05100083351135254,0.1095271110534668,0.06000709533691406,-O2
program_1348.c,73,2,2,11,0.09052753448486328,0.06900787353515625,0.03600168228149414,0.07452511787414551,0.0680091381072998,-O2
program_1350.c,79,0,1,16,0.12753868103027344,0.04794573783874512,0.0260012149810791,0.04353165626525879,0.059998512268066406,-O2
program_1349.c,39,1,2,5,0.06953120231628418,0.07352018356323242,0.08751678466796875,0.09000730514526367,0.1525266170501709,-O0
program_1351.c,17,1,0,2,0.04752802848815918,0.0515294075012207,0.0510096549987793,0.16574430465698242,0.06952714920043945,-O0
program_1352.c,19,0,1,2,0.0545351505279541,0.09552645683288574,0.08252692222595215,0.08952951431274414,0.13552498817443848,-O0
program_1353.c,81,2,4,12,0.14604473114013672,0.23775196075439453,0.04499936103820801,0.09352827072143555,0.08252668380737305,-O2
program_1354.c,17,1,0,2,0.09152531623840332,0.09253382682800293,0.09751486778259277,0.11604046821594238,0.08952450752258301,-Ofast
program_1356.c,19,0,1,2,0.10551571846008301,0.11805367469787598,0.09953594207763672,0.07452797889709473,0.0410001277923584,-Ofast
program_1355.c,65,2,3,9,0.057518959045410156,0.3218510150909424,0.1710522174835205,0.07752442359924316,0.07500767707824707,-O0
program_1357.c,19,0,1,2,0.07800912857055664,0.10852432250976562,0.08000588417053223,0.06801009178161621,0.043999671936035156,-Ofast
program_1358.c,83,0,1,15,0.08351397514343262,0.10752463340759277,0.05751538276672363,0.04999899864196777,0.058524131774902344,-O3
program_1359.c,39,0,1,6,0.0845191478729248,0.06900262832641602,0.048516035079956055,0.032999515533447266,0.08451652526855469,-O3
program_1360.c,41,4,2,4,0.1155238151550293,0.07652020454406738,0.06500601768493652,0.07852649688720703,0.14223241806030273,-O2
program_1361.c,37,1,1,6,0.0785222053527832,0.05000734329223633,0.08553361892700195,0.09152650833129883,0.06653189659118652,-O1
program_1362.c,19,0,1,2,0.13622331619262695,0.0645284652709961,0.14603924751281738,0.10352683067321777,0.0410001277923584,-Ofast
program_1363.c,19,0,1,2,0.08052682876586914,0.3100879192352295,0.04200100898742676,0.03599882125854492,0.05652117729187012,-O3
program_1364.c,35,2,1,5,0.06552767753601074,0.06452751159667969,0.1057884693145752,0.05152583122253418,0.0775153636932373,-O3
program_1365.c,75,0,1,15,0.04952073097229004,0.06753230094909668,0.11875462532043457,0.026013851165771484,0.12552237510681152,-O3
program_1366.c,71,3,3,9,0.045006752014160156,0.0472407341003418,0.03851747512817383,0.2040421962738037,0.16653943061828613,-O2
program_1368.c,17,1,0,2,0.08652687072753906,0.0299985408782959,0.07552576065063477,0.08652615547180176,0.09884023666381836,-O1
program_1367.c,67,3,1,10,0.08400964736938477,0.026999473571777344,0.06552386283874512,0.19955825805664062,0.36494946479797363,-O1
program_1369.c,47,1,2,7,0.05199885368347168,0.17405271530151367,0.17554163932800293,0.7538342475891113,0.05084657669067383,-Ofast
program_1370.c,65,6,1,10,0.3206801414489746,0.08852386474609375,0.06353259086608887,0.05501413345336914,0.04699873924255371,-Ofast
program_1372.c,19,0,1,2,0.09570670127868652,0.025014162063598633,0.10078001022338867,0.03501176834106445,0.051523447036743164,-O1
program_1373.c,47,3,2,5,0.05252361297607422,0.0475311279296875,0.10277962684631348,0.051995277404785156,0.029518842697143555,-Ofast
program_1371.c,43,2,1,6,0.08652234077453613,0.0435328483581543,0.10053110122680664,0.05500006675720215,0.06752753257751465,-O1
program_1374.c,75,1,3,12,0.10584497451782227,0.16756057739257812,0.044000864028930664,0.04452371597290039,0.07599830627441406,-O2
program_1375.c,53,3,0,10,0.034002065658569336,0.08552122116088867,0.08352494239807129,0.022998809814453125,0.09353232383728027,-O3
program_1376.c,19,0,1,2,0.41016411781311035,0.05753040313720703,0.021000146865844727,0.07452535629272461,0.0749964714050293,-O2
program_1377.c,17,1,0,2,0.03599977493286133,0.08652400970458984,0.1980428695678711,0.09652233123779297,0.16604280471801758,-O0
program_1378.c,37,0,2,5,0.13705182075500488,0.12152576446533203,0.06152224540710449,0.08351659774780273,0.10804915428161621,-O2
program_1379.c,37,0,1,6,0.09952354431152344,0.19905519485473633,0.12252354621887207,0.06752848625183105,0.027515411376953125,-Ofast
program_1380.c,69,2,3,11,0.17105436325073242,0.09352397918701172,0.13454461097717285,0.08152103424072266,0.048201799392700195,-Ofast
program_1381.c,67,1,0,12,0.14804768562316895,0.05199933052062988,0.08852624893188477,0.060010671615600586,0.03651571273803711,-Ofast
program_1382.c,31,0,4,2,0.10853338241577148,0.10005450248718262,0.07901120185852051,0.08352422714233398,0.07253432273864746,-Ofast
program_1384.c,59,4,3,6,0.06652569770812988,0.06500077247619629,0.04053044319152832,0.08500909805297852,0.14704585075378418,-O2
program_1383.c,17,1,0,2,0.047528743743896484,0.12153172492980957,0.11653828620910645,0.11952328681945801,0.20953607559204102,-O0
program_1385.c,17,1,0,2,0.07852745056152344,0.24257326126098633,0.2030653953552246,0.04800820350646973,0.07651185989379883,-O3
program_1386.c,53,1,2,8,0.09553146362304688,0.06553030014038086,0.27890920639038086,0.020992040634155273,0.03452563285827637,-O3
program_1388.c,25,1,2,2,0.07252025604248047,0.04499959945678711,0.06552720069885254,0.07152676582336426,0.11552786827087402,-O1
program_1387.c,19,0,1,2,0.05952286720275879,0.03000164031982422,0.037525177001953125,0.05552840232849121,0.10253071784973145,-O1
program_1389.c,19,0,1,2,0.07352614402770996,0.06052517890930176,0.02699875831604004,0.058748722076416016,0.07252717018127441,-O2
program_1390.c,43,2,1,6,0.04599761962890625,0.04752659797668457,0.07752275466918945,0.11053776741027832,0.1972041130065918,-O0
program_1391.c,83,3,3,13,0.06552410125732422,0.04100298881530762,0.09552717208862305,0.14819884300231934,0.08252859115600586,-O1
program_1392.c,19,0,1,2,0.023007869720458984,0.07600879669189453,0.1141815185546875,0.11705589294433594,0.4986255168914795,-O0
program_1393.c,25,0,1,3,0.23456907272338867,0.05454301834106445,0.4486219882965088,0.15560340881347656,0.05352020263671875,-Ofast
program_1395.c,19,0,1,2,0.5341143608093262,0.11107707023620605,0.05300188064575195,0.05400991439819336,0.11913037300109863,-O2
program_1394.c,59,1,2,10,0.10752725601196289,0.06852436065673828,0.05600714683532715,0.06052279472351074,0.13166141510009766,-O2
program_1396.c,27,1,1,3,0.11204004287719727,0.09153032302856445,0.15004730224609375,0.11265206336975098,0.10604000091552734,-O1
program_1398.c,19,0,1,2,0.11807703971862793,0.03000044822692871,0.06300187110900879,0.09359192848205566,0.16804957389831543,-O1
program_1399.c,67,2,1,13,0.08452224731445312,0.08753061294555664,0.10652637481689453,0.1874990463256836,0.08051824569702148,-Ofast
program_1397.c,19,0,1,2,0.12907767295837402,0.039000511169433594,0.19905614852905273,0.11171174049377441,0.2751030921936035,-O1
program_1400.c,103,1,6,15,0.10890984535217285,0.08552885055541992,0.11905193328857422,0.10657334327697754,0.05880475044250488,-Ofast
program_1401.c,39,1,1,6,0.08952665328979492,0.07300591468811035,0.13905596733093262,0.0775306224822998,0.1075296401977539,-O1
program_1403.c,35,2,1,5,0.0485234260559082,0.09180760383605957,0.08800816535949707,0.12252378463745117,0.10795116424560547,-O0
program_1402.c,19,0,1,2,0.06400895118713379,0.07051730155944824,0.16553020477294922,0.07252979278564453,0.0929410457611084,-O0
program_1405.c,63,3,3,7,0.11846613883972168,0.1365339756011963,0.12353277206420898,0.05152273178100586,0.1075289249420166,-O3
program_1404.c,79,1,0,16,0.41957759857177734,0.07599997520446777,0.08752918243408203,0.13152003288269043,0.0735173225402832,-Ofast
program_1406.c,81,3,3,14,0.08093595504760742,0.11152982711791992,0.09452629089355469,0.09452414512634277,0.13752126693725586,-O0
program_1407.c,85,1,0,16,0.12852931022644043,0.06952428817749023,0.05141639709472656,0.061527252197265625,0.11053228378295898,-O2
program_1408.c,41,1,2,6,0.052414655685424805,0.05700063705444336,0.1480422019958496,0.15352725982666016,0.023018598556518555,-Ofast
program_1409.c,19,0,1,2,0.07952237129211426,0.17204523086547852,0.07752799987792969,0.10253167152404785,0.08752179145812988,-O2
program_1410.c,89,2,2,16,0.13852572441101074,0.061528921127319336,0.05200695991516113,0.07299661636352539,0.07752561569213867,-O2
program_1411.c,19,0,1,2,0.09553289413452148,0.07152152061462402,0.07553482055664062,0.07252812385559082,0.05500149726867676,-Ofast
program_1413.c,43,1,2,6,0.13077712059020996,0.24652767181396484,0.15306830406188965,0.0905308723449707,0.022008895874023438,-Ofast
program_1414.c,45,1,2,6,0.06100749969482422,0.08452820777893066,0.08000802993774414,0.030008316040039062,0.0710000991821289,-O3
program_1412.c,21,1,0,3,0.08800649642944336,0.08553600311279297,0.07652544975280762,0.06900358200073242,0.09952831268310547,-O3
program_1415.c,65,0,1,13,0.10254216194152832,0.1195366382598877,0.07753109931945801,0.02810072898864746,0.17005252838134766,-O3
program_1416.c,29,1,2,3,0.08752584457397461,0.056525468826293945,0.07578444480895996,0.06001877784729004,0.2891538143157959,-O1
program_1417.c,43,0,1,7,0.14405155181884766,0.06401467323303223,0.2951476573944092,0.14852690696716309,0.03151702880859375,-Ofast
program_1418.c,75,2,0,14,0.07552146911621094,0.1290454864501953,0.24058771133422852,0.06663751602172852,0.028528213500976562,-Ofast
program_1419.c,69,4,2,10,0.12752461433410645,0.3330819606781006,0.0756385326385498,0.05301237106323242,0.03752636909484863,-Ofast
program_1420.c,17,1,0,2,0.11552906036376953,0.09952569007873535,0.03400015830993652,0.03988766670227051,0.06152987480163574,-O2
program_1422.c,75,3,1,12,0.10403203964233398,0.14089250564575195,0.04500007629394531,0.05652642250061035,0.1360456943511963,-O2
program_1423.c,19,0,1,2,0.09151673316955566,0.03351640701293945,0.10704660415649414,0.06052255630493164,0.05352020263671875,-O1
program_1421.c,39,2,1,5,0.15252351760864258,0.03652453422546387,0.03352856636047363,0.07751250267028809,0.2085583209991455,-O2
program_1424.c,45,3,3,4,0.04437255859375,0.04899907112121582,0.0985255241394043,0.21705245971679688,0.044011831283569336,-Ofast
program_1425.c,17,1,0,2,0.10566258430480957,0.10452508926391602,0.1687772274017334,0.09153127670288086,0.04099869728088379,-Ofast
program_1426.c,41,0,1,6,0.31257104873657227,0.058524370193481445,0.06199789047241211,0.10452675819396973,0.048969268798828125,-Ofast
program_1427.c,17,1,0,2,0.03651738166809082,0.06552648544311523,0.05452919006347656,0.03400063514709473,0.7069191932678223,-O3
program_1428.c,27,4,1,2,0.06799912452697754,0.08651614189147949,0.08752632141113281,0.05373978614807129,0.6334795951843262,-O3
program_1429.c,27,0,1,4,0.05199861526489258,0.11204385757446289,0.03974795341491699,0.7114353179931641,0.05752897262573242,-O2
program_1430.c,19,0,1,2,0.06451892852783203,0.059532880783081055,0.020516633987426758,0.6729483604431152,0.04500770568847656,-O2
program_1431.c,57,1,0,12,0.06752634048461914,0.0700075626373291,0.0945279598236084,0.3265812397003174,0.09552693367004395,-O0
program_1432.c,35,1,0,6,0.0579683780670166,0.07952189445495605,0.04752302169799805,0.175034761428833,0.11798858642578125,-O2
program_1433.c,17,1,0,2,0.06100201606750488,0.09851884841918945,0.04095125198364258,0.03539633750915527,0.05299878120422363,-O3
program_1434.c,53,3,3,6,0.05000042915344238,0.163041353225708,0.10700845718383789,0.13891983032226562,0.08852767944335938,-O0
program_1436.c,17,1,0,2,0.0727689266204834,0.14204668998718262,0.0685269832611084,0.10853028297424316,0.08951759338378906,-O2
program_1435.c,47,1,2,7,0.09576988220214844,0.11453008651733398,0.03952527046203613,0.07053232192993164,0.13552451133728027,-O2
program_1437.c,19,0,1,2,0.15904617309570312,0.1545877456665039,0.16457414627075195,0.09252643585205078,0.16125178337097168,-O3
program_1439.c,115,4,3,19,0.13252592086791992,0.08652782440185547,0.2280426025390625,0.06200528144836426,0.0725240707397461,-O3
program_1438.c,19,0,1,2,0.11252808570861816,0.11952471733093262,0.1305241584777832,0.09953117370605469,0.19507360458374023,-O3
program_1440.c,45,5,1,6,0.09152698516845703,0.1005244255065918,0.056691646575927734,0.19005060195922852,0.0745234489440918,-O2
program_1441.c,81,5,0,15,0.18705105781555176,0.15053176879882812,0.08852434158325195,0.15534496307373047,0.1095268726348877,-O2
program_1442.c,57,1,1,10,0.1302046775817871,0.2750871181488037,0.09252429008483887,0.10952925682067871,0.06652092933654785,-Ofast
program_1443.c,17,1,0,2,0.07452607154846191,0.09752559661865234,0.10552477836608887,0.10509800910949707,0.06000185012817383,-Ofast
program_1444.c,47,2,3,6,0.05652165412902832,0.1108095645904541,0.07153058052062988,0.0579991340637207,0.05724191665649414,-O0
program_1446.c,17,1,0,2,0.07752418518066406,0.07122969627380371,0.02900552749633789,0.08215641975402832,0.09001374244689941,-O2
program_1445.c,69,0,3,10,0.0745232105255127,0.06100916862487793,0.07229828834533691,0.0550084114074707,0.24004840850830078,-O3
program_1447.c,19,0,1,2,0.0985255241394043,0.14047813415527344,0.07400918006896973,0.0795295238494873,0.0429990291595459,-Ofast
program_1448.c,17,1,0,2,0.05052781105041504,0.11794233322143555,0.12804412841796875,0.028998851776123047,0.09553170204162598,-O3
program_1449.c,55,3,3,7,0.05552387237548828,0.06776785850524902,0.02899956703186035,0.6321766376495361,0.029526233673095703,-O2
program_1450.c,51,2,3,6,0.0605320930480957,0.06351661682128906,0.6066141128540039,0.06052827835083008,0.06052803993225098,-Ofast
program_1451.c,19,0,1,2,0.10953044891357422,0.31736087799072266,0.06452322006225586,0.03418326377868652,0.07363200187683105,-O3
program_1452.c,19,0,1,2,0.10453343391418457,0.07251358032226562,0.04699993133544922,0.09752774238586426,0.0965261459350586,-O2
program_1453.c,31,1,1,4,0.06399941444396973,0.049515724182128906,0.1215367317199707,0.06651830673217773,0.08452773094177246,-O1
program_1454.c,17,1,0,2,0.05252695083618164,0.05200695991516113,0.09653615951538086,0.054526567459106445,0.08900856971740723,-O1
program_1455.c,19,0,1,2,0.02052617073059082,0.040999650955200195,0.08301424980163574,0.04300880432128906,0.08452296257019043,-O0
program_1456.c,87,3,0,17,0.05352139472961426,0.0985264778137207,0.18505859375,0.05651426315307617,0.06100916862487793,-O0
program_1457.c,55,2,2,8,0.056525468826293945,0.16452813148498535,0.1676321029663086,0.07552313804626465,0.03099966049194336,-Ofast
program_1459.c,81,1,1,14,0.15952253341674805,0.09851694107055664,0.06004452705383301,0.05552363395690918,0.03500056266784668,-Ofast
program_1458.c,27,1,0,4,0.16452741622924805,0.1660480499267578,0.0400090217590332,0.05251502990722656,0.04400038719177246,-O2
program_1460.c,27,0,1,4,0.16504740715026855,0.028525829315185547,0.027998685836791992,0.1275181770324707,0.0985252857208252,-O2
program_1461.c,33,1,0,5,0.0925288200378418,0.04352211952209473,0.07253122329711914,0.09165024757385254,0.1962110996246338,-O1
program_1462.c,17,1,0,2,0.07499980926513672,0.030999422073364258,0.08352541923522949,0.10552644729614258,0.09753179550170898,-O1
program_1463.c,17,1,0,2,0.04805588722229004,0.05152320861816406,0.07300949096679688,0.06100058555603027,0.13904714584350586,-O0
program_1464.c,27,1,1,3,0.043654680252075195,0.07851791381835938,0.12152266502380371,0.07515597343444824,0.15105438232421875,-O0
program_1465.c,17,1,0,2,0.0810093879699707,0.13852453231811523,0.05352067947387695,0.09352397918701172,0.05556440353393555,-O2
program_1467.c,19,0,1,2,0.14704227447509766,0.06151986122131348,0.07251667976379395,0.057517290115356445,0.12277436256408691,-O3
program_1466.c,107,5,2,18,0.14005112648010254,0.05200934410095215,0.09153461456298828,0.0319981575012207,0.041008710861206055,-O3
program_1468.c,31,1,2,3,0.07965612411499023,0.05999922752380371,0.0858771800994873,0.05099940299987793,0.0465238094329834,-Ofast
program_1469.c,19,0,1,2,0.07400083541870117,0.06156301498413086,0.03199911117553711,0.09376859664916992,0.15053153038024902,-O2
program_1470.c,99,4,3,15,0.2208700180053711,0.060367584228515625,0.04053068161010742,0.12152886390686035,0.0380096435546875,-Ofast
program_1471.c,41,2,4,3,0.06100916862487793,0.04552459716796875,0.07853055000305176,0.07000088691711426,0.16742730140686035,-O1
program_1472.c,19,0,1,2,0.10288333892822266,0.051996707916259766,0.08652281761169434,0.05499982833862305,0.17559409141540527,-O1
program_1473.c,31,1,2,3,0.053998708724975586,0.13925766944885254,0.11253952980041504,0.1545417308807373,0.12951898574829102,-O0
program_1475.c,17,1,0,2,0.029009103775024414,0.2380523681640625,0.23357534408569336,0.08352375030517578,0.05401134490966797,-O0
program_1474.c,47,1,0,9,0.11853790283203125,0.09100866317749023,0.03551459312438965,0.04800057411193848,0.10452723503112793,-O2
program_1478.c,21,1,0,3,0.09252524375915527,0.10591769218444824,0.037999629974365234,0.08360052108764648,0.056514739990234375,-O2
program_1477.c,45,2,2,6,0.09252810478210449,0.10452008247375488,0.04900097846984863,0.0540003776550293,0.06452631950378418,-O2
program_1476.c,37,1,2,5,0.18590497970581055,0.30872607231140137,0.05852246284484863,0.06000256538391113,0.06952595710754395,-O2
program_1479.c,19,0,1,2,0.28688883781433105,0.06851625442504883,0.08852458000183105,0.06752490997314453,0.06952285766601562,-O3
program_1480.c,23,0,1,3,0.1155233383178711,0.05051708221435547,0.09376096725463867,0.23406314849853516,0.06600761413574219,-O1
program_1481.c,31,2,1,4,0.12638211250305176,0.1065220832824707,0.039006948471069336,0.09204649925231934,0.12552475929260254,-O2
program_1482.c,19,0,1,2,0.07852697372436523,0.08966803550720215,0.18504905700683594,0.09952497482299805,0.059528350830078125,-Ofast
program_1483.c,59,1,1,10,0.057517290115356445,0.048978567123413086,0.10352611541748047,0.07952189445495605,0.10352158546447754,-O1
program_1484.c,45,1,0,8,0.08052372932434082,0.08102703094482422,0.1470489501953125,0.06100201606750488,0.06652235984802246,-O3
program_1486.c,27,0,1,4,0.052977800369262695,0.06051945686340332,0.0500025749206543,0.034523963928222656,0.040529727935791016,-O3
program_1485.c,69,0,1,14,0.14602065086364746,0.08452439308166504,0.07100892066955566,0.06291937828063965,0.057000160217285156,-Ofast
program_1487.c,31,2,1,4,0.06451916694641113,0.08751964569091797,0.06692266464233398,0.06053423881530762,0.14752650260925293,-O3
program_1488.c,17,1,0,2,0.049515724182128906,0.08452105522155762,0.052001237869262695,0.12252163887023926,0.12552690505981445,-O0
program_1489.c,43,1,1,7,0.05851936340332031,0.10753226280212402,0.08551526069641113,0.04252147674560547,0.09302449226379395,-O3
program_1490.c,95,0,7,13,0.03600001335144043,0.050002098083496094,0.1285245418548584,0.08953142166137695,0.06552553176879883,-O0
program_1491.c,19,0,1,2,0.22705841064453125,0.05300283432006836,0.08051538467407227,0.07001256942749023,0.09352684020996094,-O1
program_1493.c,19,0,1,2,0.03652501106262207,0.11552548408508301,0.09552454948425293,0.06300020217895508,0.06498432159423828,-O0
program_1494.c,17,1,0,2,0.04352998733520508,0.04900765419006348,0.15005183219909668,0.07052731513977051,0.08453249931335449,-O0
program_1492.c,43,0,1,7,0.05352210998535156,0.059523582458496094,0.17704296112060547,0.06452655792236328,0.13053560256958008,-O0
program_1495.c,19,0,1,2,0.03199934959411621,0.048534393310546875,0.12552714347839355,0.11852717399597168,0.07535457611083984,-O0
program_1496.c,25,0,1,3,0.18494606018066406,0.11957669258117676,0.1410520076751709,0.09652900695800781,0.055999040603637695,-Ofast
program_1497.c,39,1,0,7,0.14005565643310547,0.0795285701751709,0.05100059509277344,0.04300951957702637,0.10352873802185059,-O3
program_1498.c,35,0,2,5,0.1078195571899414,0.12052369117736816,0.15252351760864258,0.1329517364501953,0.1460421085357666,-O0
program_1499.c,47,1,2,7,0.11354303359985352,0.09952521324157715,0.0975198745727539,0.17104554176330566,0.06099963188171387,-Ofast
program_1500.c,31,1,0,5,0.05353045463562012,0.2775726318359375,0.07753372192382812,0.11252236366271973,0.10552334785461426,-O0
program_1502.c,17,1,0,2,0.05852913856506348,0.08552932739257812,0.14352750778198242,0.06203603744506836,0.05152440071105957,-Ofast
program_1501.c,19,0,1,2,0.10253047943115234,0.11052131652832031,0.051000118255615234,0.06552958488464355,0.05299997329711914,-O2
program_1504.c,89,4,3,15,0.06193804740905762,0.09752798080444336,0.0765225887298584,0.12252354621887207,0.11752772331237793,-O0
program_1503.c,17,1,0,2,0.22056961059570312,0.06898212432861328,0.17805194854736328,0.04751849174499512,0.05299973487854004,-O3
program_1505.c,17,1,0,2,0.041516780853271484,0.06652522087097168,0.11952662467956543,0.07351899147033691,0.07652640342712402,-O0
program_1506.c,19,0,1,2,0.13152623176574707,0.12553858757019043,0.05252385139465332,0.03152155876159668,0.03700089454650879,-O3
program_1507.c,17,1,0,2,0.04899954795837402,0.12552404403686523,0.05951738357543945,0.0510251522064209,0.02899909019470215,-Ofast
program_1508.c,43,1,2,6,0.11352276802062988,0.09252214431762695,0.1449906826019287,0.05252671241760254,0.08353066444396973,-O3
program_1510.c,31,0,1,5,0.10956978797912598,0.055999040603637695,0.07326364517211914,0.05452299118041992,0.08400940895080566,-O3
program_1509.c,67,1,5,9,0.1240394115447998,0.16177034378051758,0.05901956558227539,0.03852105140686035,0.05599784851074219,-O3
program_1511.c,33,1,4,2,0.043251752853393555,0.03399991989135742,0.1095280647277832,0.07052111625671387,0.058999061584472656,-O1
program_1512.c,43,1,1,7,0.04876232147216797,0.02900099754333496,0.08452796936035156,0.056009769439697266,0.030002355575561523,-O1
program_1513.c,17,1,0,2,0.12254142761230469,0.12252545356750488,0.0685281753540039,0.04199934005737305,0.06100201606750488,-O3
program_1514.c,43,1,1,7,0.04199790954589844,0.02399921417236328,0.07652711868286133,0.0390012264251709,0.031012535095214844,-O1
program_1515.c,37,5,2,3,0.0279996395111084,0.03800320625305176,0.02951812744140625,0.0250091552734375,0.07552719116210938,-O3
program_1516.c,35,2,1,4,0.028004884719848633,0.02601003646850586,0.02299952507019043,0.06900858879089355,0.08482670783996582,-O2
program_1517.c,33,1,1,5,0.04653143882751465,0.06652259826660156,0.04199981689453125,0.04875946044921875,0.08252906799316406,-O2
program_1518.c,19,0,1,2,0.06699967384338379,0.038001060485839844,0.05700325965881348,0.0325167179107666,0.06300020217895508,-O3
program_1520.c,63,1,0,13,0.0469970703125,0.02451634407043457,0.054001569747924805,0.054009437561035156,0.04938197135925293,-O1
program_1519.c,31,0,1,4,0.025998592376708984,0.045000553131103516,0.07052850723266602,0.05401110649108887,0.0475161075592041,-O0
program_1521.c,17,1,0,2,0.07052803039550781,0.08252668380737305,0.06291055679321289,0.21009254455566406,0.07951903343200684,-O2
program_1522.c,37,2,1,5,0.07752203941345215,0.32857537269592285,0.135528564453125,0.05652213096618652,0.03400921821594238,-Ofast
program_1523.c,79,1,0,16,0.05452537536621094,0.16708779335021973,0.03152918815612793,0.0390009880065918,0.03151726722717285,-Ofast
program_1524.c,45,0,3,6,0.20851969718933105,0.06451869010925293,0.057523250579833984,0.07101035118103027,0.13864827156066895,-O2
program_1525.c,39,2,0,6,0.08551502227783203,0.031528472900390625,0.08700728416442871,0.059523820877075195,0.10181617736816406,-O1
program_1526.c,19,0,1,2,0.19804883003234863,0.03735947608947754,0.05847048759460449,0.060005903244018555,0.07752728462219238,-O1
program_1528.c,29,1,0,4,0.0890507698059082,0.03451657295227051,0.10052299499511719,0.1187286376953125,0.12804365158081055,-O1
program_1527.c,47,0,1,8,0.08052587509155273,0.07100582122802734,0.0680088996887207,0.11603975296020508,0.1610562801361084,-O2
program_1529.c,19,0,1,2,0.059999942779541016,0.1811537742614746,0.03551816940307617,0.05699944496154785,0.0735318660736084,-O2
program_1530.c,17,1,0,2,0.17853522300720215,0.11252808570861816,0.04999828338623047,0.07752871513366699,0.09552931785583496,-O2
program_1531.c,19,0,1,2,0.20105528831481934,0.06100034713745117,0.11353754997253418,0.09552478790283203,0.07100749015808105,-O1
program_1532.c,19,0,1,2,0.1285245418548584,0.06801247596740723,0.09952569007873535,0.04899930953979492,0.07153201103210449,-O3
program_1534.c,23,0,2,2,0.07300758361816406,0.06752705574035645,0.0545191764831543,0.1045236587524414,0.1460587978363037,-O2
program_1533.c,53,0,1,9,0.07700610160827637,0.10452675819396973,0.15153145790100098,0.17403912544250488,0.06599950790405273,-Ofast
program_1535.c,17,1,0,2,0.05851435661315918,0.17503952980041504,0.10753583908081055,0.09452509880065918,0.07686471939086914,-O0
program_1536.c,35,0,3,4,0.06901144981384277,0.04699873924255371,0.2390422821044922,0.08432698249816895,0.0709226131439209,-O1
program_1537.c,63,1,0,12,0.0745248794555664,0.09752774238586426,0.05352449417114258,0.04999876022338867,0.08200931549072266,-O3
program_1538.c,17,1,0,2,0.056525468826293945,0.07499885559082031,0.04900050163269043,0.05799984931945801,0.057520389556884766,-O2
program_1540.c,17,1,0,2,0.06200838088989258,0.05991721153259277,0.12259864807128906,0.06653213500976562,0.06353545188903809,-O1
program_1539.c,33,1,1,4,0.05452680587768555,0.29857397079467773,0.06301021575927734,0.04952216148376465,0.03799915313720703,-Ofast
program_1541.c,81,0,1,16,0.10138463973999023,0.05751991271972656,0.0370020866394043,0.029999494552612305,0.07952737808227539,-O3
program_1542.c,19,0,1,2,0.06679868698120117,0.06452226638793945,0.05900883674621582,0.053536176681518555,0.10522198677062988,-O3
program_1543.c,59,3,1,8,0.05684041976928711,0.029008865356445312,0.3474154472351074,0.13874483108520508,0.02751946449279785,-Ofast
program_1544.c,19,0,1,2,0.08353185653686523,0.3260171413421631,0.16404509544372559,0.11251306533813477,0.06599903106689453,-Ofast
program_1545.c,37,1,2,5,0.25306177139282227,0.12926244735717773,0.0775301456451416,0.05361819267272949,0.048998355865478516,-Ofast
program_1547.c,73,4,3,11,0.09991931915283203,0.06652665138244629,0.05999946594238281,0.035997629165649414,0.09552621841430664,-O3
program_1546.c,75,1,2,13,0.10392022132873535,0.08219504356384277,0.03400087356567383,0.05700039863586426,0.10352873802185059,-O2
program_1548.c,17,1,0,2,0.06652665138244629,0.05500197410583496,0.09752941131591797,0.07393264770507812,0.10852837562561035,-O1
program_1549.c,29,2,1,3,0.04299807548522949,0.0925593376159668,0.06552958488464355,0.07752728462219238,0.08952116966247559,-O0
program_1550.c,25,0,1,3,0.04852724075317383,0.0795586109161377,0.057528018951416016,0.07352805137634277,0.17205190658569336,-O0
program_1551.c,19,0,1,2,0.08652830123901367,0.07552599906921387,0.042525529861450195,0.09151029586791992,0.06600117683410645,-O2
program_1552.c,43,2,1,6,0.06551575660705566,0.052533864974975586,0.061525583267211914,0.05900716781616211,0.04627680778503418,-Ofast
program_1554.c,45,1,2,6,0.2010493278503418,0.08352303504943848,0.07253456115722656,0.11154055595397949,0.057526350021362305,-Ofast
program_1553.c,79,4,2,14,0.06152629852294922,0.07199931144714355,0.1533956527709961,0.10652804374694824,0.06100201606750488,-Ofast
program_1555.c,17,1,0,2,0.08078169822692871,0.039000511169433594,0.05803513526916504,0.06300020217895508,0.1440563201904297,-O1
program_1556.c,31,0,2,4,0.08652710914611816,0.05327796936035156,0.09753012657165527,0.05099916458129883,0.0769503116607666,-O3
program_1557.c,27,2,1,3,0.20939874649047852,0.15353894233703613,0.05252504348754883,0.08766317367553711,0.06351685523986816,-O2
program_1558.c,69,5,2,9,0.08351421356201172,0.08228683471679688,0.13489961624145508,0.1625347137451172,0.15105104446411133,-O1
